1835	96.338887000	0x0305	1	10
1837	96.400381000	0x0305	1	10
1839	96.477463000	0x0305	1	10
1841	96.539459000	0x0305	1	10
1843	96.601322000	0x0305	1	10
1845	96.664316000	0x0305	1	10
1847	96.725626000	0x0305	1	10
1849	96.785766000	0x0305	1	10
1851	96.863247000	0x0305	1	10
1853	96.924829000	0x0305	1	10
1855	96.987181000	0x0305	1	10
1857	97.047154000	0x0305	1	10
1859	97.109147000	0x0305	1	10
1861	97.170848000	0x0305	1	10
1863	97.246898000	0x0305	1	10
1865	97.307536000	0x0305	1	10
1867	97.370340000	0x0305	1	10
1869	97.430841000	0x0305	1	10
1871	97.492138000	0x0305	1	10
1873	97.553834000	0x0305	1	10
1875	97.618470000	0x025d	0	64
1877	97.620042000	0x025d	0	64
1881	97.622027000	0x025d	0	64
1887	97.631286000	0x0305	1	10
1889	97.656673000	0x0305	1	10
1891	97.675144000	0x0305	1	10
1893	97.740377000	0x0305	1	10
1895	97.802103000	0x0305	1	10
1897	97.862853000	0x0305	1	10
1899	97.923310000	0x0305	1	10
1901	97.985336000	0x0305	1	10
1903	98.046743000	0x0305	1	10
1905	98.125845000	0x0305	1	10
1907	98.186928000	0x0305	1	10
1909	98.249591000	0x0305	1	10
1911	98.311381000	0x0305	1	10
1913	98.372925000	0x0305	1	10
1915	98.433764000	0x0305	1	10
1917	98.498016000	0x0305	1	10
1919	98.561094000	0x0305	1	10
1921	98.622575000	0x0305	1	10
1923	98.685010000	0x0305	1	10
1925	98.762166000	0x0305	1	10
1927	98.823721000	0x0305	1	10
1929	98.886517000	0x0305	1	10
1931	98.947389000	0x0305	1	10
1933	99.009206000	0x0305	1	10
1935	99.072694000	0x0305	1	10
1937	99.135552000	0x0305	1	10
1939	99.199227000	0x0305	1	10
1941	99.262078000	0x0305	1	10
1943	99.338207000	0x0305	1	10
1945	99.400704000	0x0305	1	10
1947	99.418763000	0x025d	0	64
1949	99.420464000	0x025d	0	64
1953	99.422421000	0x025d	0	64
1959	99.463356000	0x0305	1	10
1961	99.477061000	0x0304	1	51
1963	99.478628000	0x0304	1	51
1965	99.540422000	0x0304	1	51
1967	99.541936000	0x0304	1	51
1969	99.602016000	0x0304	1	51
1971	99.603671000	0x0304	1	51
1973	99.664936000	0x0304	1	51
1975	99.666634000	0x0304	1	51
1977	99.740575000	0x0304	1	51
1979	99.742291000	0x0304	1	51
1981	99.801527000	0x0304	1	51
1983	99.802886000	0x0304	1	51
1985	99.864035000	0x0304	1	51
1987	99.865625000	0x0304	1	51
