2039	100.691134000	0x21				
2041	100.752066000	0x21				
2043	100.753580000	0x21				
2045	100.816131000	0x21				
2047	100.817768000	0x21				
2049	100.877481000	0x21				
2051	100.879104000	0x21				
2053	100.955074000	0x21				
2055	100.956694000	0x21				
2057	100.988926000	0x21				
2059	100.990718000	0x21				
2061	100.992570000	0x21				
2069	101.016558000	0x21				
2071	101.017682000	0x21				
2073	101.031050000	0x21				
2075	101.032197000	0x21				
2077	101.045076000	0x21				
2079	101.046154000	0x21				
2081	101.108323000	0x21				
2083	101.109855000	0x21				
2085	101.172095000	0x21				
2087	101.173692000	0x21				
2089	101.234516000	0x21				
2091	101.236004000	0x21				
2093	101.296279000	0x21				
2095	101.297745000	0x21				
2097	101.358051000	0x21				
2099	101.359709000	0x21				
2101	101.434679000	0x21				
2103	101.435885000	0x21				
2105	101.496217000	0x21				
2107	101.497751000	0x21				
